region,date,day1_count,daily_new_cases,running_total_cases,daily_new_deaths,running_total_deaths,country_population_2018,country_median_age
Pakistan,4/11/20,46,316,5011,20,86,212215030,23.8
Pakistan,4/12/20,47,219,5230,5,91,212215030,23.8
Pakistan,4/13/20,48,266,5496,2,93,212215030,23.8
Pakistan,4/14/20,49,341,5837,3,96,212215030,23.8
Pakistan,4/15/20,50,546,6383,15,111,212215030,23.8
Pakistan,4/16/20,51,536,6919,17,128,212215030,23.8
Pakistan,4/17/20,52,106,7025,7,135,212215030,23.8
Pakistan,4/18/20,53,613,7638,8,143,212215030,23.8
Pakistan,4/19/20,54,710,8348,25,168,212215030,23.8
Pakistan,4/20/20,55,70,8418,8,176,212215030,23.8
Pakistan,4/21/20,56,1147,9565,25,201,212215030,23.8
Pakistan,4/22/20,57,511,10076,11,212,212215030,23.8
Pakistan,4/23/20,58,1079,11155,25,237,212215030,23.8
Pakistan,4/24/20,59,785,11940,16,253,212215030,23.8
Pakistan,4/25/20,60,783,12723,16,269,212215030,23.8
Pakistan,4/26/20,61,605,13328,12,281,212215030,23.8
Pakistan,4/27/20,62,587,13915,11,292,212215030,23.8
Pakistan,4/28/20,63,697,14612,20,312,212215030,23.8
Peru,3/6/20,1,1,1,0,0,31989256,28
Peru,3/7/20,2,0,1,0,0,31989256,28
Peru,3/8/20,3,5,6,0,0,31989256,28
Peru,3/9/20,4,1,7,0,0,31989256,28
Peru,3/10/20,5,4,11,0,0,31989256,28
Peru,3/11/20,6,0,11,0,0,31989256,28
Peru,3/12/20,7,4,15,0,0,31989256,28
Peru,3/13/20,8,13,28,0,0,31989256,28
Peru,3/14/20,9,10,38,0,0,31989256,28
Peru,3/15/20,10,5,43,0,0,31989256,28
Peru,3/16/20,11,43,86,0,0,31989256,28
Peru,3/17/20,12,31,117,0,0,31989256,28
Peru,3/18/20,13,28,145,0,0,31989256,28
Peru,3/19/20,14,89,234,0,0,31989256,28
Peru,3/20/20,15,0,234,3,3,31989256,28
Peru,3/21/20,16,84,318,2,5,31989256,28
Peru,3/22/20,17,45,363,0,5,31989256,28
Peru,3/23/20,18,32,395,0,5,31989256,28
Peru,3/24/20,19,21,416,2,7,31989256,28
Peru,3/25/20,20,64,480,2,9,31989256,28
Peru,3/26/20,21,100,580,0,9,31989256,28
Peru,3/27/20,22,55,635,2,11,31989256,28
Peru,3/28/20,23,36,671,5,16,31989256,28
Peru,3/29/20,24,181,852,2,18,31989256,28
Peru,3/30/20,25,98,950,6,24,31989256,28
Peru,3/31/20,26,115,1065,6,30,31989256,28
Peru,4/1/20,27,258,1323,8,38,31989256,28
Peru,4/2/20,28,91,1414,17,55,31989256,28
Peru,4/3/20,29,181,1595,6,61,31989256,28
Peru,4/4/20,30,151,1746,12,73,31989256,28
Peru,4/5/20,31,535,2281,10,83,31989256,28
Peru,4/6/20,32,280,2561,9,92,31989256,28
Peru,4/7/20,33,393,2954,15,107,31989256,28
Peru,4/8/20,34,1388,4342,14,121,31989256,28
Peru,4/9/20,35,914,5256,17,138,31989256,28
Peru,4/10/20,36,641,5897,31,169,31989256,28
Peru,4/11/20,37,951,6848,12,181,31989256,28
Peru,4/12/20,38,671,7519,12,193,31989256,28
Peru,4/13/20,39,2265,9784,23,216,31989256,28
Peru,4/14/20,40,519,10303,14,230,31989256,28
Peru,4/15/20,41,1172,11475,24,254,31989256,28
Peru,4/16/20,42,1016,12491,20,274,31989256,28
Peru,4/17/20,43,998,13489,26,300,31989256,28
Peru,4/18/20,44,931,14420,48,348,31989256,28
Peru,4/19/20,45,1208,15628,52,400,31989256,28
Peru,4/20/20,46,697,16325,45,445,31989256,28
Peru,4/21/20,47,1512,17837,39,484,31989256,28
Peru,4/22/20,48,1413,19250,46,530,31989256,28
Peru,4/23/20,49,1664,20914,42,572,31989256,28
Peru,4/24/20,50,734,21648,62,634,31989256,28
Peru,4/25/20,51,3683,25331,66,700,31989256,28
Peru,4/26/20,52,2186,27517,28,728,31989256,28
Peru,4/27/20,53,1182,28699,54,782,31989256,28
Peru,4/28/20,54,2491,31190,72,854,31989256,28
Philippines,1/30/20,1,1,1,0,0,106651922,23.5
Philippines,1/31/20,2,0,1,0,0,106651922,23.5
Philippines,2/1/20,3,0,1,0,0,106651922,23.5
Philippines,2/2/20,4,1,2,1,1,106651922,23.5
Philippines,2/3/20,5,0,2,0,1,106651922,23.5
Philippines,2/4/20,6,0,2,0,1,106651922,23.5
Philippines,2/5/20,7,0,2,0,1,106651922,23.5
Philippines,2/6/20,8,0,2,0,1,106651922,23.5
Philippines,2/7/20,9,1,3,0,1,106651922,23.5
Philippines,2/8/20,10,0,3,0,1,106651922,23.5
Philippines,2/9/20,11,0,3,0,1,106651922,23.5
Philippines,2/10/20,12,0,3,0,1,106651922,23.5
Philippines,2/11/20,13,0,3,0,1,106651922,23.5
Philippines,2/12/20,14,0,3,0,1,106651922,23.5
Philippines,2/13/20,15,0,3,0,1,106651922,23.5
Philippines,2/14/20,16,0,3,0,1,106651922,23.5
Philippines,2/15/20,17,0,3,0,1,106651922,23.5
Philippines,2/16/20,18,0,3,0,1,106651922,23.5
Philippines,2/17/20,19,0,3,0,1,106651922,23.5
Philippines,2/18/20,20,0,3,0,1,106651922,23.5
Philippines,2/19/20,21,0,3,0,1,106651922,23.5
Philippines,2/20/20,22,0,3,0,1,106651922,23.5
Philippines,2/21/20,23,0,3,0,1,106651922,23.5
Philippines,2/22/20,24,0,3,0,1,106651922,23.5
Philippines,2/23/20,25,0,3,0,1,106651922,23.5
Philippines,2/24/20,26,0,3,0,1,106651922,23.5
Philippines,2/25/20,27,0,3,0,1,106651922,23.5
Philippines,2/26/20,28,0,3,0,1,106651922,23.5
Philippines,2/27/20,29,0,3,0,1,106651922,23.5
Philippines,2/28/20,30,0,3,0,1,106651922,23.5
Philippines,2/29/20,31,0,3,0,1,106651922,23.5
Philippines,3/1/20,32,0,3,0,1,106651922,23.5
Philippines,3/2/20,33,0,3,0,1,106651922,23.5
Philippines,3/3/20,34,0,3,0,1,106651922,23.5
Philippines,3/4/20,35,0,3,0,1,106651922,23.5
Philippines,3/5/20,36,0,3,0,1,106651922,23.5
Philippines,3/6/20,37,2,5,0,1,106651922,23.5
Philippines,3/7/20,38,1,6,0,1,106651922,23.5
Philippines,3/8/20,39,4,10,0,1,106651922,23.5
Philippines,3/9/20,40,10,20,0,1,106651922,23.5
Philippines,3/10/20,41,13,33,0,1,106651922,23.5
Philippines,3/11/20,42,16,49,0,1,106651922,23.5
Philippines,3/12/20,43,3,52,1,2,106651922,23.5
Philippines,3/13/20,44,12,64,3,5,106651922,23.5
Philippines,3/14/20,45,47,111,3,8,106651922,23.5
Philippines,3/15/20,46,29,140,3,11,106651922,23.5
Philippines,3/16/20,47,2,142,1,12,106651922,23.5
Philippines,3/17/20,48,45,187,0,12,106651922,23.5
Philippines,3/18/20,49,15,202,7,19,106651922,23.5
Philippines,3/19/20,50,15,217,-2,17,106651922,23.5
Philippines,3/20/20,51,13,230,1,18,106651922,23.5
Philippines,3/21/20,52,77,307,1,19,106651922,23.5
Philippines,3/22/20,53,73,380,6,25,106651922,23.5
Philippines,3/23/20,54,82,462,8,33,106651922,23.5
Philippines,3/24/20,55,90,552,2,35,106651922,23.5
Philippines,3/25/20,56,84,636,3,38,106651922,23.5
Philippines,3/26/20,57,71,707,7,45,106651922,23.5
Philippines,3/27/20,58,96,803,9,54,106651922,23.5
Philippines,3/28/20,59,272,1075,14,68,106651922,23.5
Philippines,3/29/20,60,343,1418,3,71,106651922,23.5
Philippines,3/30/20,61,128,1546,7,78,106651922,23.5
Philippines,3/31/20,62,538,2084,10,88,106651922,23.5
Philippines,4/1/20,63,227,2311,8,96,106651922,23.5
Philippines,4/2/20,64,322,2633,11,107,106651922,23.5
Philippines,4/3/20,65,385,3018,29,136,106651922,23.5
Philippines,4/4/20,66,76,3094,8,144,106651922,23.5
Philippines,4/5/20,67,152,3246,8,152,106651922,23.5
Philippines,4/6/20,68,414,3660,11,163,106651922,23.5
Philippines,4/7/20,69,104,3764,14,177,106651922,23.5
Philippines,4/8/20,70,106,3870,5,182,106651922,23.5
Philippines,4/9/20,71,206,4076,21,203,106651922,23.5
Philippines,4/10/20,72,119,4195,18,221,106651922,23.5
Philippines,4/11/20,73,233,4428,26,247,106651922,23.5
Philippines,4/12/20,74,220,4648,50,297,106651922,23.5
Philippines,4/13/20,75,284,4932,18,315,106651922,23.5
Philippines,4/14/20,76,291,5223,20,335,106651922,23.5
Philippines,4/15/20,77,230,5453,14,349,106651922,23.5
Philippines,4/16/20,78,207,5660,13,362,106651922,23.5
Philippines,4/17/20,79,218,5878,25,387,106651922,23.5
Philippines,4/18/20,80,209,6087,10,397,106651922,23.5
Philippines,4/19/20,81,172,6259,12,409,106651922,23.5
Philippines,4/20/20,82,200,6459,19,428,106651922,23.5
Philippines,4/21/20,83,140,6599,9,437,106651922,23.5
Philippines,4/22/20,84,111,6710,9,446,106651922,23.5
Philippines,4/23/20,85,271,6981,16,462,106651922,23.5
Philippines,4/24/20,86,211,7192,15,477,106651922,23.5
Philippines,4/25/20,87,102,7294,17,494,106651922,23.5
Philippines,4/26/20,88,285,7579,7,501,106651922,23.5
Philippines,4/27/20,89,198,7777,10,511,106651922,23.5
Philippines,4/28/20,90,181,7958,19,530,106651922,23.5
Poland,3/4/20,1,1,1,0,0,37978548,40.7
Poland,3/5/20,2,0,1,0,0,37978548,40.7
Poland,3/6/20,3,4,5,0,0,37978548,40.7
Poland,3/7/20,4,0,5,0,0,37978548,40.7
Poland,3/8/20,5,6,11,0,0,37978548,40.7
Poland,3/9/20,6,5,16,0,0,37978548,40.7
Poland,3/10/20,7,6,22,0,0,37978548,40.7
Poland,3/11/20,8,9,31,0,0,37978548,40.7
Poland,3/12/20,9,18,49,1,1,37978548,40.7
Poland,3/13/20,10,19,68,1,2,37978548,40.7
Poland,3/14/20,11,35,103,1,3,37978548,40.7
Poland,3/15/20,12,16,119,0,3,37978548,40.7
Poland,3/16/20,13,58,177,1,4,37978548,40.7
Poland,3/17/20,14,61,238,1,5,37978548,40.7
Poland,3/18/20,15,13,251,0,5,37978548,40.7
Poland,3/19/20,16,104,355,0,5,37978548,40.7
Poland,3/20/20,17,70,425,0,5,37978548,40.7
Poland,3/21/20,18,111,536,0,5,37978548,40.7
Poland,3/22/20,19,98,634,2,7,37978548,40.7
Poland,3/23/20,20,115,749,1,8,37978548,40.7
Poland,3/24/20,21,152,901,2,10,37978548,40.7
Poland,3/25/20,22,150,1051,4,14,37978548,40.7
Poland,3/26/20,23,170,1221,2,16,37978548,40.7
Poland,3/27/20,24,168,1389,0,16,37978548,40.7
Poland,3/28/20,25,249,1638,2,18,37978548,40.7
Poland,3/29/20,26,224,1862,4,22,37978548,40.7
Poland,3/30/20,27,193,2055,9,31,37978548,40.7
Poland,3/31/20,28,256,2311,2,33,37978548,40.7
Poland,4/1/20,29,243,2554,10,43,37978548,40.7
Poland,4/2/20,30,392,2946,14,57,37978548,40.7
Poland,4/3/20,31,437,3383,14,71,37978548,40.7
Poland,4/4/20,32,244,3627,8,79,37978548,40.7
Poland,4/5/20,33,475,4102,15,94,37978548,40.7
Poland,4/6/20,34,311,4413,13,107,37978548,40.7
Poland,4/7/20,35,435,4848,22,129,37978548,40.7
Poland,4/8/20,36,357,5205,30,159,37978548,40.7
Poland,4/9/20,37,370,5575,15,174,37978548,40.7
Poland,4/10/20,38,380,5955,7,181,37978548,40.7
Poland,4/11/20,39,401,6356,27,208,37978548,40.7
Poland,4/12/20,40,318,6674,24,232,37978548,40.7
Poland,4/13/20,41,260,6934,13,245,37978548,40.7
Poland,4/14/20,42,268,7202,18,263,37978548,40.7
Poland,4/15/20,43,380,7582,23,286,37978548,40.7
Poland,4/16/20,44,336,7918,28,314,37978548,40.7
Poland,4/17/20,45,461,8379,18,332,37978548,40.7
Poland,4/18/20,46,363,8742,15,347,37978548,40.7
Poland,4/19/20,47,545,9287,13,360,37978548,40.7
Poland,4/20/20,48,306,9593,20,380,37978548,40.7
Poland,4/21/20,49,263,9856,21,401,37978548,40.7
Poland,4/22/20,50,313,10169,25,426,37978548,40.7
Poland,4/23/20,51,342,10511,28,454,37978548,40.7
Poland,4/24/20,52,381,10892,40,494,37978548,40.7
Poland,4/25/20,53,381,11273,30,524,37978548,40.7
Poland,4/26/20,54,344,11617,11,535,37978548,40.7
Poland,4/27/20,55,285,11902,27,562,37978548,40.7
Poland,4/28/20,56,316,12218,34,596,37978548,40.7
Russia,1/31/20,1,2,2,0,0,144478050,39.6
Russia,2/1/20,2,0,2,0,0,144478050,39.6
Russia,2/2/20,3,0,2,0,0,144478050,39.6
Russia,2/3/20,4,0,2,0,0,144478050,39.6
Russia,2/4/20,5,0,2,0,0,144478050,39.6
Russia,2/5/20,6,0,2,0,0,144478050,39.6
Russia,2/6/20,7,0,2,0,0,144478050,39.6
Russia,2/7/20,8,0,2,0,0,144478050,39.6
Russia,2/8/20,9,0,2,0,0,144478050,39.6
Russia,2/9/20,10,0,2,0,0,144478050,39.6
Russia,2/10/20,11,0,2,0,0,144478050,39.6
Russia,2/11/20,12,0,2,0,0,144478050,39.6
Russia,2/12/20,13,0,2,0,0,144478050,39.6
Russia,2/13/20,14,0,2,0,0,144478050,39.6
Russia,2/14/20,15,0,2,0,0,144478050,39.6
Russia,2/15/20,16,0,2,0,0,144478050,39.6
Russia,2/16/20,17,0,2,0,0,144478050,39.6
Russia,2/17/20,18,0,2,0,0,144478050,39.6
Russia,2/18/20,19,0,2,0,0,144478050,39.6
Russia,2/19/20,20,0,2,0,0,144478050,39.6
Russia,2/20/20,21,0,2,0,0,144478050,39.6
Russia,2/21/20,22,0,2,0,0,144478050,39.6
Russia,2/22/20,23,0,2,0,0,144478050,39.6
Russia,2/23/20,24,0,2,0,0,144478050,39.6
Russia,2/24/20,25,0,2,0,0,144478050,39.6
Russia,2/25/20,26,0,2,0,0,144478050,39.6
Russia,2/26/20,27,0,2,0,0,144478050,39.6
Russia,2/27/20,28,0,2,0,0,144478050,39.6
Russia,2/28/20,29,0,2,0,0,144478050,39.6
Russia,2/29/20,30,0,2,0,0,144478050,39.6
Russia,3/1/20,31,0,2,0,0,144478050,39.6
Russia,3/2/20,32,1,3,0,0,144478050,39.6
Russia,3/3/20,33,0,3,0,0,144478050,39.6
Russia,3/4/20,34,0,3,0,0,144478050,39.6
Russia,3/5/20,35,1,4,0,0,144478050,39.6
Russia,3/6/20,36,9,13,0,0,144478050,39.6
Russia,3/7/20,37,0,13,0,0,144478050,39.6
Russia,3/8/20,38,4,17,0,0,144478050,39.6
Russia,3/9/20,39,0,17,0,0,144478050,39.6
Russia,3/10/20,40,3,20,0,0,144478050,39.6
Russia,3/11/20,41,0,20,0,0,144478050,39.6
Russia,3/12/20,42,8,28,0,0,144478050,39.6
Russia,3/13/20,43,17,45,0,0,144478050,39.6
Russia,3/14/20,44,14,59,0,0,144478050,39.6
Russia,3/15/20,45,4,63,0,0,144478050,39.6
Russia,3/16/20,46,27,90,0,0,144478050,39.6
Russia,3/17/20,47,24,114,0,0,144478050,39.6
Russia,3/18/20,48,33,147,0,0,144478050,39.6
Russia,3/19/20,49,52,199,1,1,144478050,39.6
Russia,3/20/20,50,54,253,0,1,144478050,39.6
Russia,3/21/20,51,53,306,0,1,144478050,39.6
Russia,3/22/20,52,61,367,0,1,144478050,39.6
Russia,3/23/20,53,71,438,0,1,144478050,39.6
Russia,3/24/20,54,57,495,0,1,144478050,39.6
Russia,3/25/20,55,163,658,2,3,144478050,39.6
Russia,3/26/20,56,182,840,0,3,144478050,39.6
Russia,3/27/20,57,196,1036,1,4,144478050,39.6
Russia,3/28/20,58,228,1264,0,4,144478050,39.6
Russia,3/29/20,59,270,1534,4,8,144478050,39.6
Russia,3/30/20,60,302,1836,1,9,144478050,39.6
Russia,3/31/20,61,501,2337,8,17,144478050,39.6
Russia,4/1/20,62,440,2777,7,24,144478050,39.6
Russia,4/2/20,63,771,3548,6,30,144478050,39.6
Russia,4/3/20,64,601,4149,4,34,144478050,39.6
Russia,4/4/20,65,582,4731,9,43,144478050,39.6
Russia,4/5/20,66,658,5389,2,45,144478050,39.6
Russia,4/6/20,67,954,6343,2,47,144478050,39.6
Russia,4/7/20,68,1154,7497,11,58,144478050,39.6
Russia,4/8/20,69,1175,8672,5,63,144478050,39.6
Russia,4/9/20,70,1459,10131,13,76,144478050,39.6
Russia,4/10/20,71,1786,11917,18,94,144478050,39.6
Russia,4/11/20,72,1667,13584,12,106,144478050,39.6
Russia,4/12/20,73,2186,15770,24,130,144478050,39.6
Russia,4/13/20,74,2558,18328,18,148,144478050,39.6
Russia,4/14/20,75,2774,21102,22,170,144478050,39.6
Russia,4/15/20,76,3388,24490,28,198,144478050,39.6
Russia,4/16/20,77,3448,27938,34,232,144478050,39.6
Russia,4/17/20,78,4070,32008,41,273,144478050,39.6
Russia,4/18/20,79,4785,36793,40,313,144478050,39.6
Russia,4/19/20,80,6060,42853,48,361,144478050,39.6
Russia,4/20/20,81,4268,47121,44,405,144478050,39.6
Russia,4/21/20,82,5642,52763,51,456,144478050,39.6
Russia,4/22/20,83,5236,57999,57,513,144478050,39.6
Russia,4/23/20,84,4774,62773,42,555,144478050,39.6
Russia,4/24/20,85,5849,68622,60,615,144478050,39.6
Russia,4/25/20,86,5966,74588,66,681,144478050,39.6
Russia,4/26/20,87,6361,80949,66,747,144478050,39.6
Russia,4/27/20,88,6198,87147,47,794,144478050,39.6
Russia,4/28/20,89,6411,93558,73,867,144478050,39.6
Saudi Arabia,3/2/20,1,1,1,0,0,33699947,27.5
Saudi Arabia,3/3/20,2,0,1,0,0,33699947,27.5
Saudi Arabia,3/4/20,3,0,1,0,0,33699947,27.5
Saudi Arabia,3/5/20,4,4,5,0,0,33699947,27.5
Saudi Arabia,3/6/20,5,0,5,0,0,33699947,27.5
Saudi Arabia,3/7/20,6,0,5,0,0,33699947,27.5
Saudi Arabia,3/8/20,7,6,11,0,0,33699947,27.5
Saudi Arabia,3/9/20,8,4,15,0,0,33699947,27.5
Saudi Arabia,3/10/20,9,5,20,0,0,33699947,27.5
Saudi Arabia,3/11/20,10,1,21,0,0,33699947,27.5
Saudi Arabia,3/12/20,11,24,45,0,0,33699947,27.5
Saudi Arabia,3/13/20,12,41,86,0,0,33699947,27.5
Saudi Arabia,3/14/20,13,17,103,0,0,33699947,27.5
Saudi Arabia,3/15/20,14,0,103,0,0,33699947,27.5
Saudi Arabia,3/16/20,15,15,118,0,0,33699947,27.5
Saudi Arabia,3/17/20,16,53,171,0,0,33699947,27.5
Saudi Arabia,3/18/20,17,0,171,0,0,33699947,27.5
Saudi Arabia,3/19/20,18,103,274,0,0,33699947,27.5
Saudi Arabia,3/20/20,19,70,344,0,0,33699947,27.5
Saudi Arabia,3/21/20,20,48,392,0,0,33699947,27.5
Saudi Arabia,3/22/20,21,119,511,0,0,33699947,27.5
Saudi Arabia,3/23/20,22,51,562,0,0,33699947,27.5
Saudi Arabia,3/24/20,23,205,767,1,1,33699947,27.5
Saudi Arabia,3/25/20,24,133,900,1,2,33699947,27.5
Saudi Arabia,3/26/20,25,112,1012,1,3,33699947,27.5
Saudi Arabia,3/27/20,26,92,1104,0,3,33699947,27.5
Saudi Arabia,3/28/20,27,99,1203,1,4,33699947,27.5
Saudi Arabia,3/29/20,28,96,1299,4,8,33699947,27.5
Saudi Arabia,3/30/20,29,154,1453,0,8,33699947,27.5
Saudi Arabia,3/31/20,30,110,1563,2,10,33699947,27.5
Saudi Arabia,4/1/20,31,157,1720,6,16,33699947,27.5
Saudi Arabia,4/2/20,32,165,1885,5,21,33699947,27.5
Saudi Arabia,4/3/20,33,154,2039,4,25,33699947,27.5
Saudi Arabia,4/4/20,34,140,2179,4,29,33699947,27.5
Saudi Arabia,4/5/20,35,223,2402,5,34,33699947,27.5
Saudi Arabia,4/6/20,36,203,2605,4,38,33699947,27.5
Saudi Arabia,4/7/20,37,190,2795,3,41,33699947,27.5
Saudi Arabia,4/8/20,38,137,2932,0,41,33699947,27.5
Saudi Arabia,4/9/20,39,355,3287,3,44,33699947,27.5
Saudi Arabia,4/10/20,40,364,3651,3,47,33699947,27.5
Saudi Arabia,4/11/20,41,382,4033,5,52,33699947,27.5
Saudi Arabia,4/12/20,42,429,4462,7,59,33699947,27.5
Saudi Arabia,4/13/20,43,472,4934,6,65,33699947,27.5
Saudi Arabia,4/14/20,44,435,5369,8,73,33699947,27.5
Saudi Arabia,4/15/20,45,493,5862,6,79,33699947,27.5
Saudi Arabia,4/16/20,46,518,6380,4,83,33699947,27.5
Saudi Arabia,4/17/20,47,762,7142,4,87,33699947,27.5
Saudi Arabia,4/18/20,48,1132,8274,5,92,33699947,27.5
Saudi Arabia,4/19/20,49,1088,9362,5,97,33699947,27.5
Saudi Arabia,4/20/20,50,1122,10484,6,103,33699947,27.5
Saudi Arabia,4/21/20,51,1147,11631,6,109,33699947,27.5
Saudi Arabia,4/22/20,52,1141,12772,5,114,33699947,27.5
Saudi Arabia,4/23/20,53,1158,13930,7,121,33699947,27.5
Saudi Arabia,4/24/20,54,1172,15102,6,127,33699947,27.5
Saudi Arabia,4/25/20,55,1197,16299,9,136,33699947,27.5
Saudi Arabia,4/26/20,56,1223,17522,3,139,33699947,27.5
Saudi Arabia,4/27/20,57,1289,18811,5,144,33699947,27.5
Saudi Arabia,4/28/20,58,1266,20077,8,152,33699947,27.5
South Africa,3/5/20,1,1,1,0,0,57779622,27.1
South Africa,3/6/20,2,0,1,0,0,57779622,27.1
South Africa,3/7/20,3,0,1,0,0,57779622,27.1
South Africa,3/8/20,4,2,3,0,0,57779622,27.1
South Africa,3/9/20,5,0,3,0,0,57779622,27.1
South Africa,3/10/20,6,4,7,0,0,57779622,27.1
South Africa,3/11/20,7,6,13,0,0,57779622,27.1
South Africa,3/12/20,8,4,17,0,0,57779622,27.1
South Africa,3/13/20,9,7,24,0,0,57779622,27.1
South Africa,3/14/20,10,14,38,0,0,57779622,27.1
South Africa,3/15/20,11,13,51,0,0,57779622,27.1
South Africa,3/16/20,12,11,62,0,0,57779622,27.1
South Africa,3/17/20,13,0,62,0,0,57779622,27.1
South Africa,3/18/20,14,54,116,0,0,57779622,27.1
South Africa,3/19/20,15,34,150,0,0,57779622,27.1
South Africa,3/20/20,16,52,202,0,0,57779622,27.1
South Africa,3/21/20,17,38,240,0,0,57779622,27.1
South Africa,3/22/20,18,34,274,0,0,57779622,27.1
South Africa,3/23/20,19,128,402,0,0,57779622,27.1
South Africa,3/24/20,20,152,554,0,0,57779622,27.1
South Africa,3/25/20,21,155,709,0,0,57779622,27.1
South Africa,3/26/20,22,218,927,0,0,57779622,27.1
South Africa,3/27/20,23,243,1170,1,1,57779622,27.1
South Africa,3/28/20,24,17,1187,0,1,57779622,27.1
South Africa,3/29/20,25,93,1280,1,2,57779622,27.1
South Africa,3/30/20,26,46,1326,1,3,57779622,27.1
South Africa,3/31/20,27,27,1353,2,5,57779622,27.1
South Africa,4/1/20,28,27,1380,0,5,57779622,27.1
South Africa,4/2/20,29,82,1462,0,5,57779622,27.1
South Africa,4/3/20,30,43,1505,4,9,57779622,27.1
South Africa,4/4/20,31,80,1585,0,9,57779622,27.1
South Africa,4/5/20,32,70,1655,2,11,57779622,27.1
South Africa,4/6/20,33,31,1686,1,12,57779622,27.1
South Africa,4/7/20,34,63,1749,1,13,57779622,27.1
South Africa,4/8/20,35,96,1845,5,18,57779622,27.1
South Africa,4/9/20,36,89,1934,0,18,57779622,27.1
South Africa,4/10/20,37,69,2003,6,24,57779622,27.1
South Africa,4/11/20,38,25,2028,1,25,57779622,27.1
South Africa,4/12/20,39,145,2173,0,25,57779622,27.1
South Africa,4/13/20,40,99,2272,2,27,57779622,27.1
South Africa,4/14/20,41,143,2415,0,27,57779622,27.1
South Africa,4/15/20,42,91,2506,7,34,57779622,27.1
South Africa,4/16/20,43,99,2605,14,48,57779622,27.1
South Africa,4/17/20,44,178,2783,2,50,57779622,27.1
South Africa,4/18/20,45,251,3034,2,52,57779622,27.1
South Africa,4/19/20,46,124,3158,2,54,57779622,27.1
South Africa,4/20/20,47,142,3300,4,58,57779622,27.1
South Africa,4/21/20,48,165,3465,0,58,57779622,27.1
South Africa,4/22/20,49,170,3635,7,65,57779622,27.1
South Africa,4/23/20,50,318,3953,10,75,57779622,27.1
South Africa,4/24/20,51,267,4220,4,79,57779622,27.1
South Africa,4/25/20,52,141,4361,7,86,57779622,27.1
South Africa,4/26/20,53,185,4546,1,87,57779622,27.1
South Africa,4/27/20,54,247,4793,3,90,57779622,27.1
South Africa,4/28/20,55,203,4996,3,93,57779622,27.1
Spain,2/1/20,1,1,1,0,0,46723749,42.7
Spain,2/2/20,2,0,1,0,0,46723749,42.7
Spain,2/3/20,3,0,1,0,0,46723749,42.7
Spain,2/4/20,4,0,1,0,0,46723749,42.7
Spain,2/5/20,5,0,1,0,0,46723749,42.7
Spain,2/6/20,6,0,1,0,0,46723749,42.7
Spain,2/7/20,7,0,1,0,0,46723749,42.7
Spain,2/8/20,8,0,1,0,0,46723749,42.7
Spain,2/9/20,9,1,2,0,0,46723749,42.7
Spain,2/10/20,10,0,2,0,0,46723749,42.7
Spain,2/11/20,11,0,2,0,0,46723749,42.7
Spain,2/12/20,12,0,2,0,0,46723749,42.7
Spain,2/13/20,13,0,2,0,0,46723749,42.7
Spain,2/14/20,14,0,2,0,0,46723749,42.7
Spain,2/15/20,15,0,2,0,0,46723749,42.7
Spain,2/16/20,16,0,2,0,0,46723749,42.7
Spain,2/17/20,17,0,2,0,0,46723749,42.7
Spain,2/18/20,18,0,2,0,0,46723749,42.7
Spain,2/19/20,19,0,2,0,0,46723749,42.7
Spain,2/20/20,20,0,2,0,0,46723749,42.7
Spain,2/21/20,21,0,2,0,0,46723749,42.7
Spain,2/22/20,22,0,2,0,0,46723749,42.7
Spain,2/23/20,23,0,2,0,0,46723749,42.7
Spain,2/24/20,24,0,2,0,0,46723749,42.7
Spain,2/25/20,25,4,6,0,0,46723749,42.7
Spain,2/26/20,26,7,13,0,0,46723749,42.7
Spain,2/27/20,27,2,15,0,0,46723749,42.7
Spain,2/28/20,28,17,32,0,0,46723749,42.7
Spain,2/29/20,29,13,45,0,0,46723749,42.7
Spain,3/1/20,30,39,84,0,0,46723749,42.7
Spain,3/2/20,31,36,120,0,0,46723749,42.7
Spain,3/3/20,32,45,165,1,1,46723749,42.7
Spain,3/4/20,33,57,222,1,2,46723749,42.7
Spain,3/5/20,34,37,259,1,3,46723749,42.7
Spain,3/6/20,35,141,400,2,5,46723749,42.7
Spain,3/7/20,36,100,500,5,10,46723749,42.7
Spain,3/8/20,37,173,673,7,17,46723749,42.7
Spain,3/9/20,38,400,1073,11,28,46723749,42.7
Spain,3/10/20,39,622,1695,7,35,46723749,42.7
Spain,3/11/20,40,582,2277,19,54,46723749,42.7
Spain,3/12/20,41,0,2277,1,55,46723749,42.7
Spain,3/13/20,42,2955,5232,78,133,46723749,42.7
Spain,3/14/20,43,1159,6391,62,195,46723749,42.7
Spain,3/15/20,44,1407,7798,94,289,46723749,42.7
Spain,3/16/20,45,2144,9942,53,342,46723749,42.7
Spain,3/17/20,46,1806,11748,191,533,46723749,42.7
Spain,3/18/20,47,2162,13910,90,623,46723749,42.7
Spain,3/19/20,48,4053,17963,207,830,46723749,42.7
Spain,3/20/20,49,2447,20410,213,1043,46723749,42.7
Spain,3/21/20,50,4964,25374,332,1375,46723749,42.7
Spain,3/22/20,51,3394,28768,397,1772,46723749,42.7
Spain,3/23/20,52,6368,35136,539,2311,46723749,42.7
Spain,3/24/20,53,4749,39885,497,2808,46723749,42.7
Spain,3/25/20,54,9630,49515,839,3647,46723749,42.7
